Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,StandardisedMortalityRatioQF
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2015,2,3,6,5,4,19,23,25,64,144,286,468,726,1205,1329,1410,1260,839,503,8321,1.339728303,2.014856206,4.311614772,3.209922512,2.183871021,10.50925644,13.52941176,15.87654399,37.61165961,75.17030773,145.0142479,264.3007607,470.6736598,795.4477942,1231.444932,1704.895832,2290.076336,3092.973531,4403.396656,318.7549823,311.9424925,325.6787561,388.0077362,379.4485893, ,396.6610173, ,141.6336965,138.3874892, ,144.917015, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2016,2,5,1,5,8,13,21,21,70,168,267,447,719,1188,1266,1345,1339,882,476,8243,1.355684044,3.283166548,0.712347113,3.276239401,4.403152657,6.98365288,12.18769043,13.02180222,42.44250556,88.69085956,135.2384908,247.3206925,459.7010345,774.1077886,1131.680805,1630.006665,2382.519884,3118.040089,3961.055172,313.7199082,306.9835509,320.5668299,375.4629874,367.1754048, ,383.8417749, ,137.10076,133.9326013, ,140.3054391, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Male, ,2017,2,2,4,5,3,8,18,30,56,131,242,411,674,1063,1384,1425,1418,934,517,8327,1.378207779,1.297656432,2.787844996,3.372135371,1.674695903,4.202210363,10.31577741,18.04771817,35.11566221,70.6351774,122.6073828,222.6351113,421.4132977,721.2990168,1131.153302,1704.321202,2486.23628,3170.185323,4173.393607,315.3808279,308.642867,322.2288153,374.3512983,366.1430021, ,382.6493218, ,132.3310197,129.2787967, ,135.4183602, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1992,8,8,3,4,7,25,43,80,119,229,345,487,757,1010,1140,1101,984,634,338,7322,5.037688205,5.101325069,1.92527371,2.542442906,3.530325496,12.05301398,21.727377,45.56664977,69.13379423,141.1045591,239.5467359,345.500337,537.7833664,759.4384667,964.9976722,1164.389357,1389.86977,1634.821175,1991.163476,277.3119301,270.9960055,283.7379061,308.2998774,301.2291183, ,315.451523, ,136.116945,132.6058171, ,139.6733135, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1993,4,10,8,5,10,21,35,68,114,217,335,468,746,999,1220,1158,1015,702,373,7508,2.529468306,6.325230713,5.069612111,3.28400754,5.205053066,10.14649608,17.35129936,37.71387371,67.39659943,129.0069438,230.2595403,330.1331114,534.2270537,756.508701,1000.459227,1283.785282,1431.048825,1777.710248,2097.626814,283.9592881,277.5721241,290.4563444,315.4018937,308.2619988, ,322.6223955, ,136.1742618,132.7013635, ,139.6913957, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1994,5,8,5,5,9,18,33,71,121,214,356,501,701,1020,1252,1072,1080,669,354,7494,3.168748534,5.025757005,3.173454686,3.306091142,4.855102173,8.773554557,16.05222323,38.28834902,71.78963856,124.1270504,241.984271,351.4654918,506.4114141,775.9427324,999.952079,1242.76887,1520.89113,1663.062122,1928.104575,282.9133049,276.5437605,289.3925416,313.8500013,306.7373932, ,321.0429978, ,136.0260763,132.559941, ,139.5363227, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1995,2,4,4,3,8,15,33,58,131,222,320,446,688,977,1260,1104,1027,727,410,7439,1.283589944,2.526847757,2.543332019,1.973762122,4.469798133,7.448974525,15.8376687,30.4382052,77.31487219,125.939583,216.6011223,312.6511556,500.6877179,743.599111,1039.912845,1226.475882,1443.530817,1759.268222,2141.327623,280.6812869,274.3388088,287.1333983,309.9235227,302.8803891, ,317.0464831, ,132.0920304,128.7104534, ,135.5168454, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1996,4,8,4,9,7,13,41,68,106,216,316,469,643,1020,1141,1192,1054,736,389,7436,2.639009844,5.067588968,2.55330014,5.876975317,4.093878482,6.560752569,19.7008356,34.87304672,61.75248903,120.8682368,210.0840336,331.8544935,470.2870726,780.10279,957.1987047,1277.955272,1500.697668,1766.258699,1971.516902,281.1161475,274.7625689,287.5795736,308.1226688,301.1244985, ,315.2001101, ,131.2472636,127.8698283, ,134.6681117, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1997,2,8,3,6,3,11,33,73,117,190,329,462,681,890,1113,1252,1026,720,398,7317,1.353115888,5.067524768,1.912155573,3.851115861,1.852675263,5.703619206,15.8600471,36.80103245,66.53511291,110.8822139,204.4519569,327.3136898,500.4740172,679.5501225,946.6217595,1288.450258,1506.939855,1709.320545,1973.227566,277.0522579,270.7401042,283.4744352,302.0483185,295.139338, ,309.0361225, ,127.6431406,124.3321556, ,130.9970295, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1998,4,2,3,8,5,11,29,61,119,208,312,435,636,885,1157,1256,1004,730,423,7288,2.768683422,1.276340477,1.898265618,5.093140813,3.203854878,5.938082,14.02816275,30.21656859,65.92943888,123.5242416,187.3412553,304.7605703,464.5964366,677.3771345,989.3793504,1249.751244,1536.860152,1716.637272,2025.280092,276.2616283,269.955049,282.6783546,299.3681591,292.5121805, ,306.3024523, ,125.3659021,122.1045496, ,128.6696397, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,1999,1,6,3,6,7,12,29,59,111,183,347,436,630,886,1145,1307,984,720,424,7296,0.707188572,3.853688301,1.894334047,3.820536658,4.520328563,6.777019128,14.22628625,28.78245344,59.9886508,109.0753037,203.5966791,301.7468095,457.5828007,682.7621814,982.2340033,1263.27795,1567.003742,1691.649828,1965.601966,276.8444439,270.5280059,283.27114,298.7343052,291.8993292, ,305.647281, ,124.6800466,121.4448743, ,127.9571543, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2000,3,0,2,3,11,9,31,63,117,182,310,419,606,893,1160,1343,1070,769,469,7460,2.177747773,0,1.272199888,1.909210669,7.068273092,5.30510233,15.53184027,30.3276834,61.69942361,108.0330272,177.870602,288.5257642,439.4297565,691.016018,992.1483433,1338.369242,1617.756006,1802.24519,2098.246242,283.5408706,277.1427485,290.0494304,303.219057,296.3580107, ,310.1575269, ,124.0507172,120.857857, ,127.2846259, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2001,1,4,4,4,6,10,27,46,127,176,325,488,620,835,1110,1305,1079,771,461,7399,0.743555235,2.676337165,2.544788274,2.556367912,3.80503025,6.181845157,13.70175839,22.0579068,65.35275048,102.9342098,183.6728927,329.3758732,452.7894018,646.239813,949.2209547,1312.586751,1560.240615,1804.437371,2002.780433,281.2808524,274.9077657,287.7644016,298.3208936,291.5407045, ,305.1779375, ,122.996043,119.8129739, ,126.2202619, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2002,9,2,5,5,9,10,31,53,101,177,323,471,619,828,1097,1188,1134,721,474,7257,6.8326235,1.366120219,3.169893618,3.187027523,5.56951372,6.506561868,16.09152444,25.39165429,51.06503461,100.8845926,189.9631248,296.614439,451.7094173,642.8920826,930.6073974,1210.984486,1528.219503,1728.685144,2238.911719,275.8941087,269.5825584,282.3161302,291.4844199,284.7850468, ,298.2605963, ,120.684045,117.5078756, ,123.9019803, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2003,3,3,5,4,11,13,26,57,106,189,268,480,656,904,1074,1284,1179,688,511,7461,2.315315037,2.082422274,3.187311949,2.53487031,6.696048114,8.717401946,13.97917104,27.47676526,52.5720634,105.0531102,160.0009552,291.9317366,472.5918348,696.7728012,910.2080597,1315.57377,1546.087572,1716.738197,2397.822721,283.6456122,277.2455532,290.1561349,298.704095,291.9315191, ,305.5532528, ,122.5194418,119.3574037, ,125.7222443, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2004,8,5,9,3,8,11,32,61,98,167,271,504,589,879,1080,1218,1218,688,508,7357,6.208047181,3.517336954,5.750394541,1.887647236,4.824595789,7.356530928,17.89949434,29.70436849,47.74199834,90.35818634,162.0629235,298.5870435,417.9350178,672.6611823,918.1643514,1247.286282,1557.14651,1773.927393,2333.379266,278.9175557,272.5801047,285.3651677,292.0606654,285.3899579, ,298.8073646, ,119.3419226,116.2228361, ,122.5017363, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2005,6,2,4,3,6,13,23,68,122,184,286,512,631,872,1030,1248,1191,757,492,7450,4.624990365,1.428336773,2.585599504,1.886483971,3.540324294,8.517608518,13.30641195,33.66303304,58.34724261,97.12940382,169.9316114,296.0684196,444.5696974,665.4456654,876.5211471,1267.867483,1573.107912,1803.669288,2224.332022,281.2469091,274.8963167,287.7071931,292.9641105,286.3180265, ,299.6853879, ,120.1160946,117.008749, ,123.2635956, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2006,6,3,4,7,5,13,15,61,98,181,299,458,599,837,1085,1255,1173,749,485,7333,4.591438498,2.173141421,2.63069628,4.371612001,2.926406724,8.276459203,9.055892971,30.48247258,46.66466675,93.38127938,174.9796637,260.6137511,413.7826225,643.3018215,922.6818151,1272.406521,1573.166316,1668.300071,2166.435878,275.8860955,269.6073327,282.2741793,286.3774131,279.8275081, ,293.0020377, ,116.3074297,113.2692204, ,119.3852895, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2007,3,3,3,4,8,8,32,49,105,228,273,420,685,887,1043,1195,1155,836,526,7463,2.245727503,2.217803044,2.003379033,2.464632523,4.640909618,4.856077989,20.0957058,24.87625333,49.83577924,115.2388173,155.6380304,248.4369177,440.4719802,680.3399399,886.16629,1195.645649,1562.711406,1790.610007,2383.433776,279.1532414,272.8553856,285.5597822,288.4380965,281.8956542, ,295.0545486, ,117.402182,114.3783532, ,120.4649135, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2008,1,4,5,7,8,9,16,52,104,177,266,431,640,842,1075,1261,1199,922,501,7520,0.727876203,3.005507593,3.381645779,4.300176922,4.586182977,5.294055364,10.24609848,27.19153297,49.54339096,87.54791641,148.0063654,258.8402037,397.0445,636.9185849,904.4634218,1255.325927,1622.506698,1921.994538,2302.813017,279.8039586,273.5152568,286.2007715,287.2779814,280.7825098, ,293.8466958, ,114.0438221,111.1146862, ,117.010536, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2009,3,5,4,6,4,15,25,39,113,181,294,408,681,829,1054,1193,1166,920,485,7425,2.138839181,3.797228024,2.740045074,3.654837177,2.280332701,8.6999391,15.90523028,21.17171893,54.40801194,87.96656299,159.5017469,246.0380635,411.8586254,618.3936684,879.3665891,1186.616006,1567.351767,1874.414246,2230.19267,275.0071298,268.7870464,281.3348331,280.7240748,274.3336997, ,287.1870025, ,112.9087056,109.9862148, ,115.8689838, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2010,1,2,1,7,7,8,17,49,115,163,293,417,672,836,1076,1226,1207,856,542,7495,0.701434433,1.517680983,0.696213988,4.277891855,3.936432243,4.587497921,10.63530295,27.48023106,56.27930194,77.84331049,155.5309018,249.9205888,397.5437476,618.7688277,894.7280891,1212.384917,1599.056729,1792.932995,2232.841724,276.1627853,269.9456355,282.486996,280.3545929,274.012629, ,286.7681032, ,111.6577326,108.7958864, ,114.5562155, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2011,6,0,4,8,6,15,22,48,90,205,293,415,682,856,1017,1174,1174,877,531,7423,4.171301446,0,2.826855124,4.98566621,3.270022073,8.524810039,13.40302908,27.96681272,44.38066778,97.35896011,152.1129685,245.3240642,396.8923677,620.2988449,849.6027668,1153.74032,1540.399402,1845.616398,2033.158479,271.9446073,265.7929678,278.2026968,273.7761089,267.5549632, ,280.0677588, ,110.8292353,107.9572567, ,113.7383917, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2012,3,3,0,2,6,17,21,37,105,162,326,466,664,865,1076,1259,1297,935,612,7856,2.071780281,2.231130216,0,1.283087622,3.215589176,9.63483958,12.37995862,22.58273214,52.69100489,76.87671727,165.9362418,269.2287693,402.8246257,582.9037366,897.3097386,1231.994677,1668.961435,1968.586828,2261.557223,287.1019731,280.7879766,293.5221471,285.8814003,279.5673806, ,292.2649477, ,113.138685,110.2894903, ,116.02371, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2013,4,1,2,9,4,9,30,49,84,168,308,434,644,916,1075,1234,1207,935,604,7717,2.780790301,0.724291281,1.486988848,5.889242971,2.15237757,5.05294362,17.2712566,30.65028649,43.53865611,80.08771512,153.5585193,245.1188035,396.7911671,595.6483854,884.5698111,1194.428581,1546.068222,1965.731105,2206.473296,281.5375298,275.2907024,287.8903559,278.3968739,272.1950076, ,284.6676299, ,110.7974365,107.9753257, ,113.6554475, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2014,2,2,4,6,5,10,20,34,99,165,297,443,591,866,1076,1242,1195,986,622,7665,1.403321662,1.414487178,3.010687942,3.994381237,2.701768037,5.536454787,11.37701729,21.22559057,53.33821818,79.39563083,145.4342461,243.9319854,365.4984323,548.3129563,871.6220595,1189.062919,1516.093427,2043.523316,2177.489935,278.6188647,272.4159796,284.9273625,272.1410012,266.0577198, ,278.2920893, ,106.9881097,104.2446268, ,109.7667314, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2015,2,1,1,3,7,19,32,36,66,181,302,421,553,913,1093,1215,1198,979,668,7690,1.409542603,0.697048696,0.751975816,2.024072975,3.793852874,10.37723998,17.9876335,22.13042195,36.73503465,88.61558949,145.1427638,226.6499416,339.7828585,565.4371145,878.5891129,1158.621479,1510.318831,2002.618337,2354.433949,278.367917,272.1806445,284.6603634,270.5987851,264.5588045, ,276.7059902, ,105.7967477,103.0927287, ,108.5352847, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2016,1,1,4,4,7,13,23,49,95,153,287,435,553,861,1041,1222,1193,985,643,7570,0.715763254,0.682267858,2.985141458,2.738863098,3.840266844,6.915813273,12.80566567,29.43208097,55.00581904,75.43300021,137.1486462,228.8461943,334.855219,524.8175939,818.7180495,1171.272201,1487.215927,1982.250307,2213.425129,272.5769904,266.4708694,278.7877331,263.3237125,257.3984004, ,269.3155143, ,102.9012278,100.2377244, ,105.5991707, ,100, 
S92000003,"C00-C97, excluding C44",All cancer types,Female, ,2017,5,3,4,5,6,8,24,44,63,149,322,436,565,877,1088,1318,1231,958,672,7778,3.649901453,2.02939923,2.927893308,3.526938758,3.380815002,4.169446298,13.28977241,25.458985,38.05266973,74.64555884,153.5739325,224.4195204,334.1751788,556.1438999,793.1358755,1259.424181,1522.403196,1892.196172,2290.622763,279.3320165,273.1583426,285.6100324,266.9958641,261.073038, ,272.9841999, ,103.8803115,101.2125287, ,106.5823153, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,1992,14,15,9,11,23,40,62,117,225,413,644,1022,1654,2389,2547,2395,1985,1107,467,15139,4.306870689,4.683650625,2.824521871,3.434280362,5.781901642,9.726372817,15.85369596,33.67371608,65.85879874,128.2696333,229.4207127,376.8853487,625.3426341,984.2860321,1256.350811,1582.006738,1900.121569,2136.529442,2258.329706,297.6824851,292.9592324,302.4628058,408.0596583,400.9036665, ,415.2780749, ,167.1316785,164.259237, ,170.0286735, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,1993,8,19,14,16,18,37,60,109,204,402,669,1035,1656,2335,2728,2423,2021,1210,504,15468,2.476948894,5.873878553,4.341260268,5.186032717,4.6659685,9.022805751,15.06837274,30.65060837,60.75496985,120.2397617,235.7077928,378.8031285,630.1345885,967.2301594,1299.734622,1681.156203,1919.898163,2283.708289,2320.655677,303.7431811,298.9750925,308.5682593,414.306378,407.18126, ,421.4924398, ,168.5259182,165.6594459, ,171.4166375, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,1994,11,15,14,12,19,38,59,104,213,386,658,1051,1574,2323,2751,2226,2049,1164,507,15174,3.413848431,4.603486374,4.353802424,3.917024367,5.111209151,9.349956572,14.58511527,28.48760926,63.64934886,112.6142553,228.4698423,382.3138903,603.3263444,966.3704739,1269.731376,1613.101924,1940.396034,2148.632185,2255.137443,297.4005382,292.6871828,302.1707758,404.8930779,397.8347798, ,412.0125797, ,164.4154559,161.5938129, ,167.2611827, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,1995,7,10,7,9,18,31,57,87,219,399,646,1000,1561,2258,2737,2334,2036,1260,563,15239,2.199003537,3.082794615,2.183017991,2.923606171,5.038065383,7.784563462,13.95779359,23.20649782,65.23215498,113.7620747,222.6833691,362.9276649,601.3282382,939.4906446,1297.642245,1609.499772,1916.145123,2252.936864,2388.528276,298.5878845,293.8657746,303.3668597,402.9752032,396.0515031, ,409.9580678, ,162.3783027,159.59475, ,165.1855871, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,1996,10,14,10,16,19,26,66,109,178,399,681,1024,1479,2182,2657,2448,2059,1248,553,15178,3.224942999,4.327131112,3.133155997,5.153858791,5.580898055,6.642413342,16.23109139,28.52417489,52.38144284,112.3396204,229.5967391,375.0929491,571.6759498,912.1921038,1274.169416,1618.694333,1961.419386,2200.282087,2270.487765,298.0642906,293.3410358,302.8445396,398.0075358,391.1758988, ,404.8974929, ,160.3077312,157.5445929, ,163.0945577, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,1997,4,12,6,11,14,25,57,115,196,340,646,1011,1428,2079,2585,2557,2005,1231,579,14901,1.321418543,3.706277508,1.874010288,3.489471313,4.347124067,6.596480118,14.04702055,29.59630638,56.41716463,99.95678339,203.0093145,370.0423115,553.3511067,866.5785777,1254.574221,1614.206533,1965.821184,2134.743779,2315.351702,293.1340418,288.446109,297.8790695,388.9347904,382.2160656, ,395.7112423, ,154.6798357,151.991163, ,157.3917547, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,1998,10,11,8,14,14,24,53,99,211,364,643,934,1455,2055,2563,2589,1854,1259,603,14763,3.37392161,3.429975491,2.473839151,4.398145239,4.524258102,6.605547008,13.1748703,25.10670349,59.42004906,108.9174681,194.7965391,337.8671683,558.5391227,857.0892332,1245.874226,1573.83148,1895.434191,2145.132985,2311.496148,290.7779487,286.1060984,295.5069651,380.6110168,374.0403323, ,387.2381198, ,152.2446229,149.5807856, ,154.9316454, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,1999,6,12,8,16,19,27,54,99,175,333,701,992,1380,1969,2552,2743,1825,1258,627,14796,2.066749107,3.768252473,2.464427529,5.036594003,6.181233774,7.802836765,13.61885859,24.80668327,48.19423101,100.1305004,207.3982905,353.3128421,525.9747685,824.8536922,1240.57537,1611.974331,1934.246227,2130.722718,2314.080089,291.7221187,287.0403075,296.4611535,380.03764,373.4944097, ,386.6369013, ,150.5367638,147.9063696, ,153.1900209, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,2000,7,7,8,13,14,19,58,103,196,319,601,899,1447,1990,2538,2692,2015,1345,687,14958,2.471637954,2.233980762,2.477669999,4.089387724,4.521890796,5.758064321,14.99742717,25.55463482,52.7869347,95.69349284,173.7682261,317.6757022,549.69685,833.8990437,1228.615411,1619.959441,2006.272714,2265.64474,2427.905004,295.4409888,290.7251374,300.2141649,380.5785439,374.0952075, ,387.1168071, ,148.8888337,146.2940357, ,151.5061258, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,2001,7,11,9,10,17,20,42,82,203,343,664,1050,1457,1901,2505,2713,2110,1339,713,15196,2.533835757,3.59696939,2.787042112,3.148565041,5.390066425,6.35152516,11.0167691,20.33568764,53.57783831,101.4168796,189.2368681,361.8967526,557.0615291,793.856279,1209.105214,1638.126751,1988.146501,2253.867259,2426.408031,300.0671379,295.3149511,304.8766339,383.1065775,376.6522925, ,389.6149338, ,150.4360482,147.8303266, ,153.0642192, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,2002,14,3,12,13,24,21,57,99,182,324,641,1001,1481,1945,2475,2569,2189,1266,735,15051,5.18927895,0.998851321,3.714997756,4.080069801,7.426317011,6.968178651,15.37980012,24.58356924,47.12840419,93.58995468,190.200378,320.8878431,564.8769362,811.7730041,1183.021844,1562.785152,1914.331689,2160.37269,2752.087468,297.0983024,292.3706126,301.8832817,377.8828438,371.388024, ,384.4331827, ,148.2132446,145.6256615, ,150.8232991, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,2003,11,9,10,12,17,22,54,90,168,324,543,1018,1477,1947,2417,2669,2316,1241,771,15116,4.149080224,3.043079867,3.124619187,3.739284613,5.175274366,7.503615378,15.05910699,22.48066663,42.76082192,91.62066781,163.7806485,314.2043192,556.2858036,803.8147139,1149.77523,1621.713584,1963.960144,2199.730573,2839.883605,298.2341916,293.4986007,303.0270434,375.866867,369.4444217, ,382.3438893, ,145.4750741,142.9380678, ,148.0340883, ,100, 
S92000003,C00-C97,All cancer types incl NMSC,All,d,2004,16,9,15,11,16,20,54,96,171,339,538,1030,1363,1973,2453,2573,2361,1228,781,15047,6.066879766,3.082075675,4.703742611,3.410218254,4.846648997,6.778604014,15.6566667,24.19251191,42.84490146,93.6244252,162.838844,309.4989122,503.6806007,806.3988752,1165.364954,1554.72975,1938.837519,2233.133297,2808.544304,295.9502783,291.2402334,300.7174065,369.6390489,363.3115367, ,376.02043, ,143.1719829,140.6634628, ,145.7023665, ,100, 
