code,year,gender,e0
NZL_NP,2009,female,82.52
NZL_NP,2010,female,82.96
NZL_NP,2011,female,82.62
NZL_NP,2012,female,83.05
NZL_NP,2013,female,83.43
POL,1958,female,68.62
POL,1959,female,68.32
POL,1960,female,70.63
POL,1961,female,70.81
POL,1962,female,70.53
POL,1963,female,71.52
POL,1964,female,71.61
POL,1965,female,72.36
POL,1966,female,72.86
POL,1967,female,72.67
POL,1968,female,73.39
POL,1969,female,72.97
POL,1970,female,72.87
POL,1971,female,72.9
POL,1972,female,73.93
POL,1973,female,74.06
POL,1974,female,74.4
POL,1975,female,74.06
POL,1976,female,74.28
POL,1977,female,74.34
POL,1978,female,74.35
POL,1979,female,74.69
POL,1980,female,74.21
POL,1981,female,75
POL,1982,female,74.97
POL,1983,female,74.91
POL,1984,female,74.7
POL,1985,female,74.54
POL,1986,female,74.84
POL,1987,female,74.89
POL,1988,female,75.3
POL,1989,female,75.2
POL,1990,female,75.28
POL,1991,female,75.11
POL,1992,female,75.53
POL,1993,female,75.83
POL,1994,female,76.08
POL,1995,female,76.39
POL,1996,female,76.56
POL,1997,female,76.95
POL,1998,female,77.29
POL,1999,female,77.43
POL,2000,female,77.94
POL,2001,female,78.36
POL,2002,female,78.77
POL,2003,female,78.89
POL,2004,female,79.23
POL,2005,female,79.34
POL,2006,female,79.59
POL,2007,female,79.68
POL,2008,female,79.87
POL,2009,female,79.96
POL,2010,female,80.46
POL,2011,female,80.76
POL,2012,female,80.78
POL,2013,female,80.92
POL,2014,female,81.4
POL,2015,female,81.31
POL,2016,female,81.72
PRT,1940,female,53.59
PRT,1941,female,49.96
PRT,1942,female,51.82
PRT,1943,female,53.36
PRT,1944,female,55.05
PRT,1945,female,56.39
PRT,1946,female,56.31
PRT,1947,female,58.36
PRT,1948,female,59.26
PRT,1949,female,57.92
PRT,1950,female,61.02
PRT,1951,female,61.3
PRT,1952,female,62.18
PRT,1953,female,63.62
PRT,1954,female,64.78
PRT,1955,female,63.93
PRT,1956,female,63.74
PRT,1957,female,64
PRT,1958,female,66.4
PRT,1959,female,65.68
PRT,1960,female,66.88
PRT,1961,female,65.5
PRT,1962,female,67.22
PRT,1963,female,67.81
PRT,1964,female,67.99
PRT,1965,female,69.13
PRT,1966,female,68.76
PRT,1967,female,69.63
PRT,1968,female,69.88
PRT,1969,female,69.57
PRT,1970,female,70.11
PRT,1971,female,70.12
PRT,1972,female,72.27
PRT,1973,female,71.63
PRT,1974,female,72.36
PRT,1975,female,72.53
PRT,1976,female,72.71
PRT,1977,female,73.93
PRT,1978,female,74.18
PRT,1979,female,74.94
PRT,1980,female,75.17
PRT,1981,female,75.42
PRT,1982,female,76.18
PRT,1983,female,76.08
PRT,1984,female,76.46
PRT,1985,female,76.75
PRT,1986,female,77.07
PRT,1987,female,77.48
PRT,1988,female,77.63
PRT,1989,female,78.17
PRT,1990,female,77.8
PRT,1991,female,77.9
PRT,1992,female,78.59
PRT,1993,female,78.41
PRT,1994,female,79.25
PRT,1995,female,79.22
PRT,1996,female,79.23
PRT,1997,female,79.52
PRT,1998,female,79.74
PRT,1999,female,79.88
PRT,2000,female,80.34
PRT,2001,female,80.66
PRT,2002,female,80.8
PRT,2003,female,80.82
PRT,2004,female,81.74
PRT,2005,female,81.56
PRT,2006,female,82.46
PRT,2007,female,82.43
PRT,2008,female,82.63
PRT,2009,female,82.76
PRT,2010,female,83.03
PRT,2011,female,83.49
PRT,2012,female,83.37
PRT,2013,female,83.77
PRT,2014,female,84.12
PRT,2015,female,84.03
RUS,1959,female,71.16
RUS,1960,female,72.31
RUS,1961,female,72.62
RUS,1962,female,72.27
RUS,1963,female,72.78
RUS,1964,female,73.58
RUS,1965,female,73.31
RUS,1966,female,73.55
RUS,1967,female,73.43
RUS,1968,female,73.55
RUS,1969,female,73.29
RUS,1970,female,73.44
RUS,1971,female,73.77
RUS,1972,female,73.62
RUS,1973,female,73.56
RUS,1974,female,73.77
RUS,1975,female,73.22
RUS,1976,female,73.05
RUS,1977,female,73.19
RUS,1978,female,73.23
RUS,1979,female,73.02
RUS,1980,female,72.96
RUS,1981,female,73.18
RUS,1982,female,73.63
RUS,1983,female,73.42
RUS,1984,female,72.96
RUS,1985,female,73.24
RUS,1986,female,74.2
RUS,1987,female,74.27
RUS,1988,female,74.25
RUS,1989,female,74.49
RUS,1990,female,74.31
RUS,1991,female,74.23
RUS,1992,female,73.7
RUS,1993,female,71.84
RUS,1994,female,71.06
RUS,1995,female,71.6
RUS,1996,female,72.4
RUS,1997,female,72.84
RUS,1998,female,73.12
RUS,1999,female,72.42
RUS,2000,female,72.23
RUS,2001,female,72.16
RUS,2002,female,71.88
RUS,2003,female,71.87
RUS,2004,female,72.33
RUS,2005,female,72.45
RUS,2006,female,73.29
RUS,2007,female,73.96
RUS,2008,female,74.25
RUS,2009,female,74.78
RUS,2010,female,74.87
RUS,2011,female,75.6
RUS,2012,female,75.84
RUS,2013,female,76.29
RUS,2014,female,76.48
SVK,1950,female,62.65
SVK,1951,female,63.4
SVK,1952,female,66.26
SVK,1953,female,67.5
SVK,1954,female,68.38
SVK,1955,female,69.81
SVK,1956,female,70.42
SVK,1957,female,69.51
SVK,1958,female,71.52
SVK,1959,female,71.28
SVK,1960,female,72.53
SVK,1961,female,73.02
SVK,1962,female,72.66
SVK,1963,female,73.2
SVK,1964,female,73.48
SVK,1965,female,72.79
SVK,1966,female,73.17
SVK,1967,female,73.76
SVK,1968,female,73.45
SVK,1969,female,73.06
SVK,1970,female,72.92
SVK,1971,female,73.26
SVK,1972,female,73.84
SVK,1973,female,73.41
SVK,1974,female,73.7
SVK,1975,female,73.93
SVK,1976,female,74.09
SVK,1977,female,74.28
SVK,1978,female,74.13
SVK,1979,female,74.56
SVK,1980,female,74.27
SVK,1981,female,74.7
SVK,1982,female,74.76
SVK,1983,female,74.53
SVK,1984,female,74.89
SVK,1985,female,74.75
SVK,1986,female,74.92
SVK,1987,female,75.1
SVK,1988,female,75.43
SVK,1989,female,75.29
SVK,1990,female,75.38
SVK,1991,female,75.26
SVK,1992,female,75.86
SVK,1993,female,76.14
SVK,1994,female,76.47
SVK,1995,female,76.29
SVK,1996,female,76.79
SVK,1997,female,76.67
SVK,1998,female,76.74
SVK,1999,female,77.1
SVK,2000,female,77.3
SVK,2001,female,77.66
SVK,2002,female,77.7
SVK,2003,female,77.8
SVK,2004,female,78.04
SVK,2005,female,78.1
SVK,2006,female,78.39
SVK,2007,female,78.36
SVK,2008,female,78.86
SVK,2009,female,78.96
SVK,2010,female,79.15
SVK,2011,female,79.65
SVK,2012,female,79.74
SVK,2013,female,79.97
SVK,2014,female,80.32
SVN,1983,female,74.88
SVN,1984,female,75.28
SVN,1985,female,75.81
SVN,1986,female,76.13
SVN,1987,female,76.22
SVN,1988,female,76.79
SVN,1989,female,77.24
SVN,1990,female,77.69
SVN,1991,female,77.38
SVN,1992,female,77.48
SVN,1993,female,77.55
SVN,1994,female,77.7
SVN,1995,female,78.33
SVN,1996,female,78.86
SVN,1997,female,79
SVN,1998,female,79.06
SVN,1999,female,79.27
SVN,2000,female,79.75
SVN,2001,female,80.27
SVN,2002,female,80.46
SVN,2003,female,80.32
SVN,2004,female,80.72
SVN,2005,female,80.88
SVN,2006,female,81.78
SVN,2007,female,81.78
SVN,2008,female,82.24
SVN,2009,female,82.28
SVN,2010,female,82.62
SVN,2011,female,82.86
SVN,2012,female,82.89
SVN,2013,female,83.17
SVN,2014,female,83.66
SWE,1751,female,39.93
SWE,1752,female,36.82
SWE,1753,female,41.32
SWE,1754,female,39.07
SWE,1755,female,37.68
SWE,1756,female,37.88
SWE,1757,female,35.07
SWE,1758,female,34.45
SWE,1759,female,39.95
SWE,1760,female,41.23
SWE,1761,female,39.19
SWE,1762,female,33.66
SWE,1763,female,31.83
SWE,1764,female,37.99
SWE,1765,female,37.87
SWE,1766,female,39.75
SWE,1767,female,40.16
SWE,1768,female,36.28
SWE,1769,female,35.63
SWE,1770,female,37.82
SWE,1771,female,36.89
SWE,1772,female,29.65
SWE,1773,female,18.83
SWE,1774,female,41.4
SWE,1775,female,39.26
SWE,1776,female,42.81
SWE,1777,female,39.24
SWE,1778,female,36.81
SWE,1779,female,33.44
SWE,1780,female,44.06
SWE,1781,female,39.19
SWE,1782,female,38.27
SWE,1783,female,35.56
SWE,1784,female,32.7
SWE,1785,female,34.64
SWE,1786,female,39.4
SWE,1787,female,41.83
SWE,1788,female,38.24
SWE,1789,female,34.75
SWE,1790,female,35.42
SWE,1791,female,39.61
SWE,1792,female,41.33
SWE,1793,female,40.85
SWE,1794,female,41.85
SWE,1795,female,37.8
SWE,1796,female,40.29
SWE,1797,female,41.94
SWE,1798,female,42.96
SWE,1799,female,41.05
SWE,1800,female,33.21
SWE,1801,female,38.09
SWE,1802,female,41.86
SWE,1803,female,41.88
SWE,1804,female,41.46
SWE,1805,female,42.43
SWE,1806,female,37.3
SWE,1807,female,39.95
SWE,1808,female,32.28
SWE,1809,female,28.96
SWE,1810,female,33.67
SWE,1811,female,36.27
SWE,1812,female,36.89
SWE,1813,female,38.61
SWE,1814,female,40.15
SWE,1815,female,41.9
SWE,1816,female,43.67
SWE,1817,female,41.81
SWE,1818,female,41.99
SWE,1819,female,38.65
SWE,1820,female,41.88
SWE,1821,female,39.57
SWE,1822,female,44.84
SWE,1823,female,47.39
SWE,1824,female,47.27
SWE,1825,female,47.61
SWE,1826,female,45.42
SWE,1827,female,44.61
SWE,1828,female,40.29
SWE,1829,female,38.62
SWE,1830,female,43.45
SWE,1831,female,41.17
SWE,1832,female,42.59
SWE,1833,female,44.7
SWE,1834,female,40.89
SWE,1835,female,49.35
SWE,1836,female,47.25
SWE,1837,female,41.81
SWE,1838,female,42.23
SWE,1839,female,41.77
SWE,1840,female,46.14
SWE,1841,female,47.24
SWE,1842,female,45.04
SWE,1843,female,44.86
SWE,1844,female,46.91
SWE,1845,female,48.5
SWE,1846,female,43.94
SWE,1847,female,41.95
SWE,1848,female,47.29
SWE,1849,female,46.84
SWE,1850,female,47.29
SWE,1851,female,46.1
SWE,1852,female,43.74
SWE,1853,female,41.96
SWE,1854,female,46.51
SWE,1855,female,44.81
SWE,1856,female,44.03
SWE,1857,female,36.6
SWE,1858,female,43.61
SWE,1859,female,46.19
SWE,1860,female,50.29
SWE,1861,female,49.01
SWE,1862,female,44.19
SWE,1863,female,47.11
SWE,1864,female,46.51
SWE,1865,female,47.48
SWE,1866,female,46.9
SWE,1867,female,48.28
SWE,1868,female,45.2
SWE,1869,female,42.72
SWE,1870,female,46.84
SWE,1871,female,50.67
SWE,1872,female,51.88
SWE,1873,female,50.29
SWE,1874,female,46.06
SWE,1875,female,46.38
SWE,1876,female,46.31
SWE,1877,female,47.84
SWE,1878,female,48.08
SWE,1879,female,50.37
SWE,1880,female,49.15
SWE,1881,female,49.93
SWE,1882,female,50.03
SWE,1883,female,50.4
SWE,1884,female,50.59
SWE,1885,female,50.38
SWE,1886,female,51.89
SWE,1887,female,52.84
SWE,1888,female,53.5
SWE,1889,female,53.37
SWE,1890,female,51.77
SWE,1891,female,52.5
SWE,1892,female,51.75
SWE,1893,female,52.5
SWE,1894,female,53.05
SWE,1895,female,55.29
SWE,1896,female,54.6
SWE,1897,female,55.26
SWE,1898,female,56.03
SWE,1899,female,52.3
SWE,1900,female,53.63
SWE,1901,female,54.09
SWE,1902,female,55.87
SWE,1903,female,56.39
SWE,1904,female,56.43
SWE,1905,female,55.67
SWE,1906,female,57.69
SWE,1907,female,58.05
SWE,1908,female,57.46
SWE,1909,female,59.48
SWE,1910,female,59.03
SWE,1911,female,59.43
SWE,1912,female,59.09
SWE,1913,female,59.97
SWE,1914,female,59.4
SWE,1915,female,58.36
SWE,1916,female,59.28
SWE,1917,female,60.06
SWE,1918,female,51.36
SWE,1919,female,57.89
SWE,1920,female,60.24
SWE,1921,female,62.27
SWE,1922,female,61.91
SWE,1923,female,64.05
SWE,1924,female,63.08
SWE,1925,female,63.68
SWE,1926,female,63.77
SWE,1927,female,62.64
SWE,1928,female,63.2
SWE,1929,female,63.41
SWE,1930,female,64.19
SWE,1931,female,63.63
SWE,1932,female,64.9
SWE,1933,female,65.96
SWE,1934,female,66.07
SWE,1935,female,66.05
SWE,1936,female,65.77
SWE,1937,female,65.82
SWE,1938,female,67.09
SWE,1939,female,67.71
SWE,1940,female,68.13
SWE,1941,female,68.26
SWE,1942,female,70.36
SWE,1943,female,70.08
SWE,1944,female,69.28
SWE,1945,female,69.52
SWE,1946,female,70.67
SWE,1947,female,70.63
SWE,1948,female,72.13
SWE,1949,female,72.16
SWE,1950,female,72.44
SWE,1951,female,72.7
SWE,1952,female,73.29
SWE,1953,female,73.4
SWE,1954,female,73.87
SWE,1955,female,74.15
SWE,1956,female,74.4
SWE,1957,female,74.27
SWE,1958,female,74.8
SWE,1959,female,75.2
SWE,1960,female,74.88
SWE,1961,female,75.38
SWE,1962,female,75.42
SWE,1963,female,75.61
SWE,1964,female,75.87
SWE,1965,female,76.08
SWE,1966,female,76.46
SWE,1967,female,76.55
SWE,1968,female,76.39
SWE,1969,female,76.63
SWE,1970,female,77.21
SWE,1971,female,77.39
SWE,1972,female,77.53
SWE,1973,female,77.72
SWE,1974,female,77.9
SWE,1975,female,77.95
SWE,1976,female,77.96
SWE,1977,female,78.57
SWE,1978,female,78.69
SWE,1979,female,78.72
SWE,1980,female,78.85
SWE,1981,female,79.14
SWE,1982,female,79.39
SWE,1983,female,79.64
SWE,1984,female,79.93
SWE,1985,female,79.69
SWE,1986,female,80.02
SWE,1987,female,80.14
SWE,1988,female,79.93
SWE,1989,female,80.56
SWE,1990,female,80.4
SWE,1991,female,80.54
SWE,1992,female,80.78
SWE,1993,female,80.78
SWE,1994,female,81.38
SWE,1995,female,81.44
SWE,1996,female,81.52
SWE,1997,female,81.8
SWE,1998,female,81.91
SWE,1999,female,81.89
SWE,2000,female,82.02
SWE,2001,female,82.05
SWE,2002,female,82.08
SWE,2003,female,82.41
SWE,2004,female,82.66
SWE,2005,female,82.75
SWE,2006,female,82.9
SWE,2007,female,82.95
SWE,2008,female,83.12
SWE,2009,female,83.33
SWE,2010,female,83.47
SWE,2011,female,83.67
SWE,2012,female,83.54
SWE,2013,female,83.72
SWE,2014,female,84.05
SWE,2015,female,84.03
SWE,2016,female,84.09
TWN,1970,female,71.42
TWN,1971,female,71.86
TWN,1972,female,72.28
TWN,1973,female,72.51
TWN,1974,female,72.91
TWN,1975,female,73.3
TWN,1976,female,73.62
TWN,1977,female,73.8
TWN,1978,female,74.29
TWN,1979,female,74.45
TWN,1980,female,74.52
TWN,1981,female,74.56
TWN,1982,female,75.05
TWN,1983,female,75.03
TWN,1984,female,75.7
TWN,1985,female,75.82
TWN,1986,female,75.97
TWN,1987,female,76.32
TWN,1988,female,76.12
TWN,1989,female,76.46
TWN,1990,female,76.73
TWN,1991,female,77.15
TWN,1992,female,77.13
TWN,1993,female,77.54
TWN,1994,female,77.86
TWN,1995,female,77.64
TWN,1996,female,77.82
TWN,1997,female,78.35
TWN,1998,female,78.61
TWN,1999,female,78.62
TWN,2000,female,79.25
TWN,2001,female,79.61
TWN,2002,female,79.89
TWN,2003,female,80.06
TWN,2004,female,80.37
TWN,2005,female,80.53
TWN,2006,female,81.31
TWN,2007,female,81.34
TWN,2008,female,81.6
TWN,2009,female,81.97
TWN,2010,female,82.36
TWN,2011,female,82.28
TWN,2012,female,82.47
TWN,2013,female,82.93
TWN,2014,female,82.82
UKR,1959,female,72.2
UKR,1960,female,73.8
UKR,1961,female,74.15
UKR,1962,female,73.52
UKR,1963,female,74.24
UKR,1964,female,75.03
UKR,1965,female,74.6
UKR,1966,female,74.99
UKR,1967,female,74.64
UKR,1968,female,74.94
UKR,1969,female,74.53
UKR,1970,female,74.44
UKR,1971,female,74.76
UKR,1972,female,74.45
UKR,1973,female,74.66
UKR,1974,female,74.7
UKR,1975,female,74.25
UKR,1976,female,74.22
UKR,1977,female,74.21
UKR,1978,female,74.19
UKR,1979,female,74.03
UKR,1980,female,74.06
UKR,1981,female,74.18
UKR,1982,female,74.42
UKR,1983,female,74.39
UKR,1984,female,74.1
UKR,1985,female,74.03
UKR,1986,female,75.01
UKR,1987,female,74.91
UKR,1988,female,74.78
UKR,1989,female,75.19
UKR,1990,female,74.9
UKR,1991,female,74.32
UKR,1992,female,74.03
UKR,1993,female,73.35
UKR,1994,female,72.95
UKR,1995,female,72.5
UKR,1996,female,72.77
UKR,1997,female,73.17
UKR,1998,female,73.83
UKR,1999,female,73.61
UKR,2000,female,73.52
UKR,2001,female,73.64
UKR,2002,female,73.63
UKR,2003,female,73.53
UKR,2004,female,73.62
UKR,2005,female,73.37
UKR,2006,female,73.79
UKR,2007,female,73.69
UKR,2008,female,73.9
UKR,2009,female,74.85
UKR,2010,female,75.19
UKR,2011,female,75.85
UKR,2012,female,75.99
UKR,2013,female,76.2
USA,1933,female,62.8
USA,1934,female,62.3
USA,1935,female,63.05
USA,1936,female,62.6
USA,1937,female,63.35
USA,1938,female,64.54
USA,1939,female,65.24
USA,1940,female,65.55
USA,1941,female,66.26
USA,1942,female,67.13
USA,1943,female,66.96
USA,1944,female,67.73
USA,1945,female,68.35
USA,1946,female,68.88
USA,1947,female,69.55
USA,1948,female,70.07
USA,1949,female,70.52
USA,1950,female,71.01
USA,1951,female,71.22
USA,1952,female,71.5
USA,1953,female,71.91
USA,1954,female,72.7
USA,1955,female,72.8
USA,1956,female,72.95
USA,1957,female,72.74
USA,1958,female,73
USA,1959,female,73.31
USA,1960,female,73.3
USA,1961,female,73.71
USA,1962,female,73.59
USA,1963,female,73.5
USA,1964,female,73.81
USA,1965,female,73.93
USA,1966,female,73.97
USA,1967,female,74.33
USA,1968,female,74.08
USA,1969,female,74.4
USA,1970,female,74.65
USA,1971,female,74.98
USA,1972,female,75.11
USA,1973,female,75.32
USA,1974,female,75.85
USA,1975,female,76.46
USA,1976,female,76.68
USA,1977,female,77.09
USA,1978,female,77.23
USA,1979,female,77.66
USA,1980,female,77.48
USA,1981,female,77.8
USA,1982,female,78.08
USA,1983,female,78.09
USA,1984,female,78.17
USA,1985,female,78.18
USA,1986,female,78.27
USA,1987,female,78.36
USA,1988,female,78.31
USA,1989,female,78.56
USA,1990,female,78.85
USA,1991,female,78.97
USA,1992,female,79.18
USA,1993,female,78.94
USA,1994,female,79.06
USA,1995,female,79.09
USA,1996,female,79.22
USA,1997,female,79.38
USA,1998,female,79.44
USA,1999,female,79.36
USA,2000,female,79.44
USA,2001,female,79.53
USA,2002,female,79.6
USA,2003,female,79.73
USA,2004,female,80.09
USA,2005,female,80.11
USA,2006,female,80.39
USA,2007,female,80.63
USA,2008,female,80.67
USA,2009,female,81.01
USA,2010,female,81.19
USA,2011,female,81.21
USA,2012,female,81.34
USA,2013,female,81.36
USA,2014,female,81.45
USA,2015,female,81.33
USA,2016,female,81.39
AUS,1921,male,59.1
AUS,1922,male,60.88
AUS,1923,male,59.98
AUS,1924,male,60.77
AUS,1925,male,61.3
AUS,1926,male,60.99
AUS,1927,male,61.1
AUS,1928,male,61.33
AUS,1929,male,61.1
AUS,1930,male,63.15
AUS,1931,male,63.55
AUS,1932,male,63.83
AUS,1933,male,63.65
AUS,1934,male,63.09
AUS,1935,male,63.18
AUS,1936,male,63.38
AUS,1937,male,63.76
AUS,1938,male,63.8
AUS,1939,male,63.64
AUS,1940,male,63.93
AUS,1941,male,64.05
AUS,1942,male,63.89
AUS,1943,male,64.57
AUS,1944,male,66.25
AUS,1945,male,66.62
AUS,1946,male,65.87
AUS,1947,male,66.28
AUS,1948,male,66.14
AUS,1949,male,66.64
AUS,1950,male,66.51
AUS,1951,male,66.08
AUS,1952,male,66.45
AUS,1953,male,67.06
AUS,1954,male,67.18
AUS,1955,male,67.34
AUS,1956,male,67.29
AUS,1957,male,67.45
AUS,1958,male,67.96
AUS,1959,male,67.44
AUS,1960,male,67.95
AUS,1961,male,68.04
AUS,1962,male,67.82
AUS,1963,male,67.9
AUS,1964,male,67.48
AUS,1965,male,67.66
AUS,1966,male,67.57
AUS,1967,male,67.83
AUS,1968,male,67.46
AUS,1969,male,67.76
AUS,1970,male,67.43
AUS,1971,male,68.25
AUS,1972,male,68.48
AUS,1973,male,68.68
AUS,1974,male,68.47
AUS,1975,male,69.37
AUS,1976,male,69.4
AUS,1977,male,70.07
AUS,1978,male,70.33
AUS,1979,male,70.85
AUS,1980,male,71.09
AUS,1981,male,71.3
AUS,1982,male,71.31
AUS,1983,male,72.15
AUS,1984,male,72.27
AUS,1985,male,72.28
AUS,1986,male,72.9
AUS,1987,male,72.92
AUS,1988,male,73.18
AUS,1989,male,73.11
AUS,1990,male,73.98
AUS,1991,male,74.49
AUS,1992,male,74.5
AUS,1993,male,75.04
AUS,1994,male,74.92
AUS,1995,male,75.39
AUS,1996,male,75.45
AUS,1997,male,75.87
AUS,1998,male,76.19
AUS,1999,male,76.51
AUS,2000,male,76.95
AUS,2001,male,77.39
AUS,2002,male,77.56
AUS,2003,male,77.96
AUS,2004,male,78.29
AUS,2005,male,78.71
AUS,2006,male,78.95
AUS,2007,male,78.96
AUS,2008,male,79.19
AUS,2009,male,79.5
AUS,2010,male,79.86
AUS,2011,male,79.98
AUS,2012,male,80.34
AUS,2013,male,80.56
AUS,2014,male,80.64
AUT,1947,male,58.95
AUT,1948,male,60.53
AUT,1949,male,61.02
AUT,1950,male,62.18
AUT,1951,male,62.48
AUT,1952,male,64.09
AUT,1953,male,64.61
AUT,1954,male,64.49
AUT,1955,male,64.56
AUT,1956,male,64.63
AUT,1957,male,64.21
AUT,1958,male,65.33
AUT,1959,male,65.19
AUT,1960,male,65.39
AUT,1961,male,66.41
AUT,1962,male,66.28
AUT,1963,male,66.4
AUT,1964,male,66.78
AUT,1965,male,66.6
AUT,1966,male,66.84
AUT,1967,male,66.62
AUT,1968,male,66.76
AUT,1969,male,66.56
AUT,1970,male,66.51
AUT,1971,male,66.66
AUT,1972,male,66.95
AUT,1973,male,67.54
AUT,1974,male,67.44
AUT,1975,male,67.66
AUT,1976,male,68.19
AUT,1977,male,68.5
AUT,1978,male,68.44
AUT,1979,male,68.78
AUT,1980,male,68.95
AUT,1981,male,69.26
AUT,1982,male,69.37
AUT,1983,male,69.5
AUT,1984,male,70
AUT,1985,male,70.32
AUT,1986,male,70.89
AUT,1987,male,71.39
AUT,1988,male,71.85
AUT,1989,male,71.9
AUT,1990,male,72.23
AUT,1991,male,72.26
AUT,1992,male,72.5
AUT,1993,male,72.76
AUT,1994,male,73.12
AUT,1995,male,73.29
AUT,1996,male,73.66
AUT,1997,male,74.02
AUT,1998,male,74.44
AUT,1999,male,74.78
AUT,2000,male,75.1
AUT,2001,male,75.59
AUT,2002,male,75.78
AUT,2003,male,75.92
AUT,2004,male,76.39
AUT,2005,male,76.62
AUT,2006,male,77.08
AUT,2007,male,77.29
AUT,2008,male,77.58
AUT,2009,male,77.4
AUT,2010,male,77.66
AUT,2011,male,78.07
AUT,2012,male,78.26
AUT,2013,male,78.46
AUT,2014,male,78.92
AUT,2015,male,78.63
AUT,2016,male,79.14
AUT,2017,male,79.28
BEL,1841,male,40.32
BEL,1842,male,38.79
BEL,1843,male,40.5
BEL,1844,male,42.05
BEL,1845,male,41.27
BEL,1846,male,37.48
BEL,1847,male,34.43
BEL,1848,male,38.17
BEL,1849,male,34.49
BEL,1850,male,42.46
BEL,1851,male,42.04
BEL,1852,male,41.89
BEL,1853,male,41.35
BEL,1854,male,39.47
BEL,1855,male,37.09
BEL,1856,male,40.69
BEL,1857,male,40.3
BEL,1858,male,39.7
BEL,1859,male,38.46
BEL,1860,male,44.5
BEL,1861,male,40.74
BEL,1862,male,42.6
BEL,1863,male,40.73
BEL,1864,male,39.41
BEL,1865,male,37.11
BEL,1866,male,31.69
BEL,1867,male,42.06
BEL,1868,male,41.62
BEL,1869,male,41.91
BEL,1870,male,40.14
BEL,1871,male,33.55
BEL,1872,male,39.1
BEL,1873,male,42.38
BEL,1874,male,43.6
BEL,1875,male,41.02
BEL,1876,male,42.54
BEL,1877,male,43.29
BEL,1878,male,42.93
BEL,1879,male,42.57
BEL,1880,male,41.08
BEL,1881,male,43.01
BEL,1882,male,44.12
BEL,1883,male,43.46
BEL,1884,male,42.83
BEL,1885,male,44.08
BEL,1886,male,41.88
BEL,1887,male,44.45
BEL,1888,male,43.15
BEL,1889,male,43.46
BEL,1890,male,42.3
BEL,1891,male,42.33
BEL,1892,male,41.62
BEL,1893,male,42.92
BEL,1894,male,44.73
BEL,1895,male,43.83
BEL,1896,male,46.47
BEL,1897,male,47.19
BEL,1898,male,46.31
BEL,1899,male,44.87
BEL,1900,male,44.98
BEL,1901,male,47.76
BEL,1902,male,47.54
BEL,1903,male,47.56
BEL,1904,male,47.76
BEL,1905,male,48.46
BEL,1906,male,48.07
BEL,1907,male,49.44
BEL,1908,male,48.13
BEL,1909,male,48.99
BEL,1910,male,49.7
BEL,1911,male,47.54
BEL,1912,male,50.5
BEL,1913,male,50.62
BEL,1914,male,NA
BEL,1915,male,NA
BEL,1916,male,NA
BEL,1917,male,NA
BEL,1918,male,NA
BEL,1919,male,47.52
BEL,1920,male,52.15
BEL,1921,male,53
BEL,1922,male,53.55
BEL,1923,male,54.87
BEL,1924,male,55.63
BEL,1925,male,55.35
BEL,1926,male,55.09
BEL,1927,male,55.36
BEL,1928,male,55.66
BEL,1929,male,53.18
BEL,1930,male,55.07
BEL,1931,male,56.44
BEL,1932,male,56.7
BEL,1933,male,56.79
BEL,1934,male,58.38
BEL,1935,male,57.96
BEL,1936,male,57.73
BEL,1937,male,57.92
BEL,1938,male,57.86
BEL,1939,male,57.86
BEL,1940,male,51.78
BEL,1941,male,55.99
BEL,1942,male,56.46
BEL,1943,male,57.82
BEL,1944,male,53.49
BEL,1945,male,55.56
BEL,1946,male,59.13
BEL,1947,male,60.79
BEL,1948,male,62.34
BEL,1949,male,62.92
BEL,1950,male,63.81
BEL,1951,male,64.29
BEL,1952,male,65.54
BEL,1953,male,65.88
BEL,1954,male,66.11
BEL,1955,male,65.93
BEL,1956,male,66.14
BEL,1957,male,66.55
BEL,1958,male,67.29
BEL,1959,male,67.61
BEL,1960,male,66.71
